144151,0,0,0
144158,0,0,0
144325,0,0,0
144328,0,0,0
144350,0,0,0
144358,0,0,0
144365,0,0,0
144925,0,0,0
144965,0,0,0
150222,0,0,0
150230,377,34.93,13168.61
150232,356,35.92,12787.52
150250,294,17.71,5206.74
152800,0,0,0
152802,0,0,0
153004,0,0,0
153006,0,0,0
153008,0,0,0
153009,0,0,0
153010,0,0,0
153030,0,0,0
153334,0,0,0
153336,0,0,0
153338,0,0,0
153339,0,0,0
153400,14,12.14,169.96
153401,0,0,0
153410,0,0,0
153411,0,0,0
153412,0,0,0
153500,139,41.1,5712.9
153501,119,41.1,4890.9
153510,35,41.1,1438.5
153511,135,41.04,5540.4
153520,26,40.3,1047.8
153521,228,39.89,9094.92
153525,201,67.75,13617.75
153530,209,55.15,11526.35
153535,291,64.25,18696.75
153702,810,19.4,15714
153703,946,19.41,18361.86
153704,0,0,0
153705,399,19.4,7740.6
153706,0,0,0
153708,0,0,0
153710,170,19.85,3374.5
153712,913,19.29,17611.77
153720,0,0,0
153723,0,0,0
153728,419,13.45,5635.55
153730,0,0,0
153750,0,0,0
153801,0,0,0
153802,0,0,0
153803,0,0,0
153805,13,20.71,269.23
153810,0,0,0
154010,235,13.5,3172.5
156704,0,0,0
156706,0,0,0
157902,0,0,0
157903,0,0,0
159713,0,0,0
159718,0,0,0
167000,0,0,0
167002,0,0,0
167003,0,0,0
167004,0,0,0
167005,0,0,0
167007,0,0,0
167008,0,0,0
167010,0,0,0
167012,0,0,0
167016,0,0,0
167018,0,0,0
167020,0,0,0
167022,0,0,0
167025,0,0,0
167032,0,0,0
167038,0,0,0
167044,0,0,0
167104,0,0,0
167108,0,0,0
167130,0,0,0
167140,0,0,0
167142,0,0,0
167144,0,0,0
167250,0,0,0
167300,0,0,0
167302,0,0,0
167310,0,0,0
167320,0,0,0
167400,314,119.41,37494.74
167402,153,85.92,13145.76
167405,0,0,0
167410,20,24.54,490.8
167412,179,45.43,8131.97
167414,252,43.88,11057.76
167415,81,21.78,1764.18
167416,384,37.78,14507.52
167418,329,37.19,12235.51
167420,105,63.74,6692.7
167424,22,37.76,830.72
167426,190,33.99,6458.1
167502,54,26.63,1438.02
167504,35,40.3,1410.5
167506,38,47.98,1823.24
167508,68,56.44,3837.92
167510,0,0,0
167514,334,36.39,12154.26
167524,136,38.23,5199.28
167528,0,0,0
167540,170,25.73,4374.1
167550,0,0,0
167600,138,26.29,3628.02
167601,179,23.94,4285.26
167602,6,34.02,204.12
167603,89,40.41,3596.49
167604,17,22.29,378.93
167606,0,0,0
167610,137,18.03,2470.11
167900,245,91.23,22351.35
167910,66,45.39,2995.74
167920,278,42.97,11945.66
167921,155,46.14,7151.7
167922,416,46.85,19489.6
167923,291,65.27,18993.57
167925,47,36.54,1717.38
167926,25,32.68,817
167928,33,35.92,1185.36
167930,134,36.06,4832.04
167931,92,39.27,3612.84
167932,187,39.35,7358.45
167950,40,38.18,1527.2
167968,0,0,0
167982,0,0,0
170010,0,0,0
170011,0,0,0
170400,218,15.08,3287.44
170401,90,28.25,2542.5
170402,17,25.27,429.59
170403,23,34.78,799.94
170404,403,20.6,8301.8
170501,0,0,0
170502,0,0,0
170505,0,0,0
170520,0,0,0
177000,424,19.06,8081.44
177001,474,19.14,9072.36
184002,0,0,0
184004,0,0,0
184006,0,0,0
184010,0,0,0
184012,0,0,0
184014,0,0,0
184020,0,0,0
184022,0,0,0
184030,0,0,0
184040,0,0,0
184050,0,0,0
184060,0,0,0
187200,0,0,0
187201,0,0,0
187202,0,0,0
187203,0,0,0
187204,0,0,0
187205,0,0,0
187206,0,0,0
187207,0,0,0
187208,0,0,0
190010,3867,13.58660202,52539.39
190012,0,0,0
190015,393,12.14,4771.02
190016,0,0,0
190020,832,6.9253125,5761.86
190022,1204,7.114318937,8565.64
190025,328,7.439359756,2440.11
190030,583,8.538439108,4977.91
190035,0,0,0
190040,25,12.73,318.25
190045,0,0,0
190050,84,12.33714286,1036.32
190060,49,9.41,461.09
190062,14,14.5,203
190064,1,13.86,13.86
190100,1059,14.38,15228.42
191010,0,0,0
200100,0,0,0
200200,0,0,0
202010,0,0,0
203100,0,0,0
203101,0,0,0
203102,0,0,0
203103,0,0,0
203104,193,9.79,1889.47
203106,146,9.79,1429.34
203110,143,9.92,1418.56
203111,40,9.92,396.8
203112,149,9.92,1478.08
203113,107,9.92,1061.44
203114,57,9.92,565.44
203115,0,0,0
203116,76,9.92,753.92
203120,50,45.62,2281
203121,17,46.24,786.08
203122,0,0,0
203130,72,10.41,749.52
203131,53,10.4,551.2
203132,51,10.41,530.91
203135,86,10.26,882.36
203137,236,10.26,2421.36
203139,141,10.26,1446.66
203140,15,8.64,129.6
203141,5,8.62,43.1
203142,18,8.65,155.7
203143,18,8.65,155.7
203150,26,36.94,960.44
203151,27,36.96,997.92
203160,86,54.08790698,4651.56
203161,82,54.21585366,4445.7
203170,32,9.83,314.56
205300,0,0,0
205304,0,0,0
205306,0,0,0
210100,31,26.21,812.51
210150,100,16.88,1688
210152,135,8.39,1132.65
210153,159,16.93,2691.87
210154,758,8.39,6359.62
210155,95,23.18,2202.1
210156,32,10.44,334.08
210158,8,8.43,67.44
210159,4,18.93,75.72
210160,0,0,0
210172,0,0,0
210174,28,0.95,26.6
210200,725,26.13,18944.25
210202,755,26.13,19728.15
210204,563,26.13,14711.19
210206,1090,26.88,29299.2
210208,223,26.9,5998.7
210210,55,26.82,1475.1
210212,72,26.83,1931.76
210214,69,26.9,1856.1
210215,145,26.13,3788.85
210216,44,26.89,1183.16
210218,296,26.12,7731.52
210220,319,26.16,8345.04
210222,55,26.92,1480.6
210224,0,0,0
210226,156,23.38,3647.28
210228,0,0,0
210230,135,10.28,1387.8
210232,311,10.31,3206.41
210236,3,10.35,31.05
210238,39,8.82,343.98
210239,157,10.34,1623.38
210240,97,89.73061856,8703.87
210243,0,0,0
210244,0,0,0
210245,142,49.71,7058.82
210246,0,0,0
210247,0,0,0
210250,333,19.27,6416.91
210251,25,19.46,486.5
210252,204,19.37,3951.48
210253,153,19.36,2962.08
210254,106,20.9,2215.4
210256,22,19.47,428.34
210257,26,19.38,503.88
210258,44,19.42,854.48
210259,227,19.45,4415.15
210260,3197,23.04,73658.88
210261,101,22.96,2318.96
210262,481,23.03,11077.43
210263,1188,46.37,55087.56
210264,18,36.11,649.98
210265,0,0,0
210266,56,24.28,1359.68
210267,21,24.09,505.89
210268,0,0,0
210269,44,24.23,1066.12
210270,0,0,0
210272,35,24.17,845.95
210274,28,24.24,678.72
210276,0,0,0
210278,1,24.19,24.19
210279,18,24.22,435.96
210280,21,28.79,604.59
210281,194,22.96,4454.24
210282,308,25.29,7789.32
210283,0,0,0
210284,0,0,0
210290,0,0,0
210292,0,0,0
210300,0,0,0
210302,0,0,0
210310,0,0,0
210312,24,36.53,876.72
210320,16,13.08,209.28
210322,50,7.34,367
210324,20,13.49,269.8
210326,0,0,0
210328,19,6.69,127.11
210330,30,7.46,223.8
210331,0,0,0
210332,0,0,0
210333,0,0,0
210400,7,4.71,32.97
210402,1,5.41,5.41
210404,6,10,60
210406,12,53.94,647.28
210408,13,5.36,69.68
210560,177,43.79,7750.83
210561,0,0,0
210563,10,12.95,129.5
210564,0,0,0
210583,0,0,0
210584,0,0,0
210600,4,25.72,102.88
210602,0,0,0
210603,0,0,0
210610,0,0,0
210710,84,10.03,842.52
210712,28,10.09,282.52
210800,43,26.83,1153.69
210804,27,26.22,707.94
210806,40,34.5,1380
210807,0,0,0
210820,0,0,0
210834,0,0,0
210835,0,0,0
210840,124,60.65,7520.6
210858,724,52.12,37734.88
210900,18,11.38,204.84
211020,0,0,0
211034,0,0,0
211044,0,0,0
211100,0,0,0
211104,0,0,0
211106,0,0,0
211107,0,0,0
211140,0,0,0
211150,0,0,0
211152,0,0,0
211153,0,0,0
211154,0,0,0
211155,0,0,0
211156,0,0,0
211158,0,0,0
211200,0,0,0
211202,0,0,0
211204,0,0,0
211206,0,0,0
211208,0,0,0
211210,0,0,0
211212,0,0,0
211214,0,0,0
211215,0,0,0
211216,0,0,0
211218,0,0,0
211220,0,0,0
211222,0,0,0
211224,0,0,0
211226,0,0,0
211228,0,0,0
211230,0,0,0
211232,0,0,0
211236,0,0,0
211238,0,0,0
211239,0,0,0
211240,0,0,0
211243,0,0,0
211244,0,0,0
211245,0,0,0
211246,0,0,0
211247,0,0,0
211250,0,0,0
211251,0,0,0
211252,0,0,0
211253,0,0,0
211254,0,0,0
211256,0,0,0
211257,0,0,0
211258,0,0,0
211259,0,0,0
211260,0,0,0
211261,0,0,0
211262,0,0,0
211263,0,0,0
211264,0,0,0
211265,0,0,0
211266,0,0,0
211267,0,0,0
211268,0,0,0
211269,0,0,0
211270,0,0,0
211272,0,0,0
211274,0,0,0
211276,0,0,0
211278,0,0,0
211279,0,0,0
211280,0,0,0
211281,0,0,0
211282,0,0,0
211283,0,0,0
211300,0,0,0
211302,0,0,0
211310,0,0,0
211312,0,0,0
211320,0,0,0
211322,0,0,0
211324,0,0,0
211326,0,0,0
211328,0,0,0
211330,0,0,0
211610,0,0,0
211710,0,0,0
211712,0,0,0
211800,0,0,0
211804,0,0,0
211806,0,0,0
211807,0,0,0
211820,0,0,0
211834,0,0,0
211835,0,0,0
211840,0,0,0
211858,0,0,0
219221,0,0,0
219223,0,0,0
219225,0,0,0
219227,0,0,0
219228,0,0,0
219229,0,0,0
219231,0,0,0
219233,0,0,0
219237,0,0,0
219239,0,0,0
219241,0,0,0
220101,3674,13.82,50774.68
220102,246,27.99,6885.54
221000,24,21.54,516.96
221001,69,26.21,1808.49
221002,168,17.05,2864.4
221003,1824,17.42,31774.08
221004,17,19.37,329.29
221005,0,0,0
221006,0,0,0
221007,55,20.08,1104.4
221008,4,21.04,84.16
221011,95,22.69,2155.55
221012,0,0,0
221013,218,16.99,3703.82
221014,0,0,0
221015,127,17.02,2161.54
221016,29,18.5,536.5
221018,55,18.64,1025.2
221020,99,18.97,1878.03
221022,47,11.3,531.1
221024,0,0,0
221025,178,24.74,4403.72
221026,0,0,0
221027,105,21.98,2307.9
221028,0,0,0
221029,0,0,0
221030,37,39.96,1478.52
221032,49,23.21,1137.29
221034,39,42.66,1663.74
221036,48,68.11,3269.28
221038,29,39.96,1158.84
221040,93,16.65,1548.45
221042,186,35.07,6523.02
221043,0,0,0
221044,91,17.38,1581.58
221046,101,50.28,5078.28
221047,0,0,0
221048,0,0,0
221050,0,0,0
221070,60,16.63,997.8
221071,0,0,0
221072,28,12.06,337.68
221073,177,21.07,3729.39
221074,363,19.37,7031.31
221075,0,0,0
221076,0,0,0
221077,88,12.81,1127.28
221078,32,12.63,404.16
221079,37,12.64,467.68
221080,33,16.74,552.42
221082,4,16.99,67.96
221085,0,0,0
221090,70,18.19,1273.3
221110,0,0,0
221226,0,0,0
221228,0,0,0
221400,0,0,0
221401,0,0,0
221403,0,0,0
221500,81,34.1,2762.1
221501,249,36.81,9165.69
221502,9,38.47,346.23
221503,351,36.72,12888.72
221504,70,33.33,2333.1
221505,119,29.97,3566.43
221506,104,28.82,2997.28
222012,0,0,0
222014,0,0,0
222018,0,0,0
222201,0,0,0
222202,25,29.84,746
222204,0,0,0
222205,10,39.32,393.2
222207,63,39.02,2458.26
222209,70,25.14,1759.8
222210,2,29.75,59.5
222212,0,0,0
222214,56,21.63,1211.28
222216,0,0,0
222220,13,16.88,219.44
222222,0,0,0
222400,172,20.86,3587.92
223300,326,33.06,10777.56
223312,123,15.75,1937.25
230001,0,0,0
230010,0,0,0
230011,1829,11.29,20649.41
230012,49,9.8,480.2
230013,137,14.65,2007.05
230014,0,0,0
230015,77,6.87,528.99
230016,21,8.91,187.11
230020,372,7.03,2615.16
230022,86,6.32,543.52
230030,1142,9.21,10517.82
230042,0,0,0
230050,0,0,0
230051,76,13.32,1012.32
230052,179,7.95,1423.05
230053,0,0,0
230054,0,0,0
230055,0,0,0
230057,0,0,0
230060,0,0,0
230065,0,0,0
230070,0,0,0
230072,0,0,0
230090,0,0,0
230512,37,28.67,1060.79
230800,0,0,0
230802,0,0,0
231010,0,0,0
231011,0,0,0
231012,0,0,0
231013,0,0,0
231014,0,0,0
231016,0,0,0
231019,0,0,0
231020,0,0,0
231022,0,0,0
231030,0,0,0
231042,0,0,0
231050,0,0,0
231052,0,0,0
231055,0,0,0
231057,0,0,0
231058,0,0,0
231065,0,0,0
231066,0,0,0
231070,0,0,0
231072,0,0,0
231090,0,0,0
231512,0,0,0
232111,0,0,0
232113,0,0,0
232115,0,0,0
240100,250,14.28,3570
240102,48,13.79,661.92
240103,0,0,0
240150,63,15.2,957.6
240152,0,0,0
240202,9,14.65,131.85
240204,13,14.37,186.81
240206,0,0,0
240304,0,0,0
240305,0,0,0
240306,0,0,0
240307,0,0,0
240308,0,0,0
240309,0,0,0
240400,0,0,0
240502,0,0,0
240600,16,15.19,243.04
240602,0,0,0
240604,0,0,0
240700,444,12.76,5665.44
240701,513,12.73,6530.49
240702,558,12.74250896,7110.32
240900,0,0,0
240901,0,0,0
240902,0,0,0
240903,0,0,0
240904,0,0,0
240905,0,0,0
240906,0,0,0
240907,0,0,0
240908,0,0,0
240909,0,0,0
241100,123,36.82,4528.86
241101,178,36.82,6553.96
241102,323,36.74,11867.02
241103,212,36.8,7801.6
241150,0,0,0
251010,0,0,0
251012,0,0,0
251015,0,0,0
251400,0,0,0
251411,0,0,0
251811,0,0,0
251813,0,0,0
251815,0,0,0
251817,0,0,0
252010,508,14.43,7330.44
252012,145,13.31,1929.95
252015,0,0,0
252500,0,0,0
252811,470,10.91,5127.7
252813,0,0,0
252815,0,0,0
252817,0,0,0
252821,0,0,0
252831,297,8.78,2607.66
252835,234,11.95,2796.3
252841,378,12.6,4762.8
252842,0,0,0
252845,0,0,0
255005,3,8.75,26.25
255007,14,8.76,122.64
255009,19,8.75,166.25
255011,18,8.76,157.68
255105,184,13.38,2461.92
255109,33,13.34,440.22
255201,148,7.15,1058.2
255203,48,7.11,341.28
255205,0,0,0
255207,55,7.14,392.7
255209,18,7.11,127.98
255211,3,7.17,21.51
255213,14,7.14,99.96
255215,6,7.12,42.72
255217,137,7.13,976.81
255219,55,7.17,394.35
256800,0,0,0
257400,0,0,0
257411,0,0,0
261000,0,0,0
261010,48,21.69,1041.12
261020,135,21,2835
261040,21,20.23,424.83
261045,67,22.07,1478.69
261046,0,0,0
261172,0,0,0
262015,27,20.39,550.53
262050,9,14.77,132.93
262052,17,14.78,251.26
262054,1,14.78,14.78
262056,26,14.78,384.28
262200,95,15.08,1432.6
262202,30,23.28,698.4
262204,21,17.86,375.06
262300,0,0,0
262310,353,67.04,23665.12
262312,305,37.6,11468
262314,187,36.75,6872.25
262316,0,0,0
262318,197,39.36,7753.92
262320,51,35.32,1801.32
262800,1,8.08,8.08
262820,0,0,0
272001,0,0,0
272002,0,0,0
277000,145,39.68,5753.6
277010,67,39.56,2650.52
277020,310,39.73,12316.3
277030,89,39.67,3530.63
277040,17,39.71,675.07
277046,29,39.96,1158.84
277048,26,46.74,1215.24
277050,173,39.52,6836.96
277055,7,47.04,329.28
277057,0,0,0
277070,51,39.52,2015.52
277259,0,0,0
277300,0,0,0
277970,179,46.42,8309.18
281626,36,26.54,955.44
281932,23,52.95,1217.85
283526,22,43.27,951.94
285124,28,15.35,429.8
285126,20,16.95,339
285128,26,20.59,535.34
285130,17,22.54,383.18
285132,18,24.1,433.8
285134,20,27.98,559.6
285136,24,32.33,775.92
285140,27,38.43,1037.61
285144,20,49.47,989.4
287100,0,0,0
287101,0,0,0
287102,0,0,0
287103,0,0,0
287201,0,0,0
287301,0,0,0
287302,0,0,0
287801,0,0,0
287901,0,0,0
290010,1724,18.48,31859.52
290012,0,0,0
290014,34,10.31,350.54
290016,0,0,0
290030,1302,16.68,21717.36
290031,0,0,0
290032,524,19.62,10280.88
290034,129,18.62,2401.98
290036,38,12.08421053,459.2
290038,1696,18.62,31579.52
290040,0,0,0
290041,2,11.3,22.6
290060,89,16.63,1480.07
290070,100,14.34,1434
290080,41,17.23,706.43
300700,0,0,0
302009,0,0,0
302029,0,0,0
302040,0,0,0
302048,0,0,0
302072,0,0,0
303020,0,0,0
303024,0,0,0
307100,0,0,0
307101,0,0,0
307104,0,0,0
307105,0,0,0
307106,0,0,0
307107,0,0,0
307108,0,0,0
307109,0,0,0
307110,0,0,0
307110,0,0,0
307200,0,0,0
307203,0,0,0
307204,0,0,0
307206,0,0,0
307209,0,0,0
307210,0,0,0
307210,0,0,0
307212,0,0,0
317000,0,0,0
317001,0,0,0
317002,0,0,0
317003,0,0,0
317004,0,0,0
317100,0,0,0
317101,0,0,0
317102,0,0,0
317103,0,0,0
317104,0,0,0
317200,0,0,0
317400,380,9.41,3575.8
317402,335,9.41,3152.35
317404,91,9.4,855.4
317406,200,9.43,1886
317409,137,9.41,1289.17
317410,37,9.44,349.28
317412,161,9.42,1516.62
317414,118,9.34,1102.12
317416,51,9.42,480.42
317418,134,9.36,1254.24
317420,100,9.43,943
317424,225,9.38,2110.5
317426,139,9.38,1303.82
317428,124,9.37,1161.88
317432,244,9.4,2293.6
317434,70,9.4,658
317436,72,9.41,677.52
317438,56,9.42,527.52
317500,117,14.77,1728.09
317502,0,0,0
317504,0,0,0
317506,54,14.82,800.28
317509,27,14.58,393.66
317512,0,0,0
317520,0,0,0
317526,0,0,0
317528,0,0,0
317600,24,12.66,303.84
317602,0,0,0
317606,0,0,0
317609,0,0,0
317612,0,0,0
317620,0,0,0
317626,0,0,0
317628,0,0,0
317700,0,0,0
317702,0,0,0
317704,0,0,0
317706,0,0,0
317709,0,0,0
317712,0,0,0
317714,0,0,0
317716,0,0,0
317718,0,0,0
317720,0,0,0
317800,0,0,0
317802,0,0,0
327101,96,104.42,10024.32
327103,272,97.8,26601.6
327105,396,90.51,35841.96
327107,0,0,0
327108,0,0,0
327109,0,0,0
327110,0,0,0
327111,0,0,0
327201,0,0,0
327203,0,0,0
327204,0,0,0
327205,19,58.96,1120.24
327208,0,0,0
327210,0,0,0
327212,0,0,0
327225,0,0,0
327235,0,0,0
327240,0,0,0
327242,0,0,0
327244,0,0,0
327248,0,0,0
327250,92,34.86,3207.12
327271,79,51.63,4078.77
327273,0,0,0
327275,75,44.37,3327.75
327277,0,0,0
327279,0,0,0
327319,26,222.27,5779.02
327320,47,224.03,10529.41
327322,0,0,0
327323,0,0,0
327324,0,0,0
327325,0,0,0
327327,0,0,0
327400,0,0,0
327402,0,0,0
327405,222,53.22,11814.84
327406,0,0,0
327407,0,0,0
327408,0,0,0
327409,0,0,0
327410,0,0,0
327411,0,0,0
327412,30,6.96,208.8
327420,17,31.24,531.08
327422,0,0,0
327424,0,0,0
327428,0,0,0
327514,0,0,0
327550,524,19.59290076,10266.68
327608,67,21.7,1453.9
327710,72,13.36,961.92
327720,0,0,0
327930,3,25.45,76.35
332100,7,39.69,277.83
332110,0,0,0
332200,0,0,0
332300,84,58.63,4924.92
340900,0,0,0
342010,34,15.95,542.3
342011,71,15.89,1128.19
342012,90,16.17,1455.3
342013,16,16.11,257.76
344100,24,16.93,406.32
347010,2068,54.57,112850.76
347011,0,0,0
347012,802,55.92,44847.84
347015,0,0,0
347301,25,110.78,2769.5
347302,270,97.56,26341.2
347303,9,84.29,758.61
347312,5,122.66,613.3
347313,89,103.38,9200.82
347314,4,78.14,312.56
347315,14,88.99,1245.86
347320,117,76.08,8901.36
347323,1057,49.06,51856.42
347325,140,69.2,9688
347326,0,0,0
347327,35,84.16,2945.6
347328,54,74.24,4008.96
347329,2,96.45,192.9
347401,0,0,0
347402,35,63.04,2206.4
347404,21,62.97,1322.37
347406,33,63.04,2080.32
347408,25,63.03,1575.75
347412,10,69.01,690.1
347414,0,0,0
347415,4,56.97,227.88
347416,4,73.85,295.4
347802,27,88.01,2376.27
350100,0,0,0
350102,0,0,0
350104,0,0,0
350106,0,0,0
350108,0,0,0
350120,0,0,0
350200,0,0,0
350210,0,0,0
350240,0,0,0
350300,0,0,0
350310,0,0,0
350340,0,0,0
350342,0,0,0
350343,0,0,0
350345,0,0,0
350350,0,0,0
350352,0,0,0
350370,0,0,0
350372,0,0,0
350380,0,0,0
350400,0,0,0
350402,0,0,0
350410,0,0,0
350502,0,0,0
350509,0,0,0
350510,0,0,0
350520,0,0,0
350524,0,0,0
350526,0,0,0
350600,0,0,0
350602,0,0,0
350604,0,0,0
350660,0,0,0
350680,0,0,0
350700,0,0,0
350710,0,0,0
350715,0,0,0
350720,0,0,0
350820,0,0,0
350900,0,0,0
350902,0,0,0
350910,0,0,0
350920,0,0,0
351900,0,0,0
353301,0,0,0
356084,0,0,0
356150,0,0,0
356900,0,0,0
356910,2293,35.21,80736.53
356912,0,0,0
356914,145,34.57,5012.65
356920,497,31.83,15819.51
356930,0,0,0
360000,0,0,0
360010,0,0,0
360020,0,0,0
360030,0,0,0
360050,0,0,0
360052,0,0,0
360054,0,0,0
360056,0,0,0
360100,0,0,0
360110,0,0,0
360120,0,0,0
360130,0,0,0
360310,0,0,0
360312,0,0,0
360314,0,0,0
360320,0,0,0
360400,0,0,0
367100,0,0,0
367102,0,0,0
367104,0,0,0
367106,0,0,0
367200,0,0,0
367202,0,0,0
370102,0,0,0
370300,0,0,0
370302,0,0,0
370303,0,0,0
370305,0,0,0
370312,0,0,0
371320,0,0,0
380050,0,0,0
380052,114,54.93,6262.02
380054,112,56.45,6322.4
380058,55,57.96,3187.8
380064,0,0,0
380065,0,0,0
380066,0,0,0
380067,0,0,0
380070,0,0,0
380072,22,55.31,1216.82
380074,61,56.82,3466.02
380078,0,0,0
380080,0,0,0
380082,112,59.1,6619.2
380084,96,60.61,5818.56
380088,88,62.13,5467.44
380090,0,0,0
380092,0,0,0
380094,0,0,0
380096,0,0,0
380100,80,48.17,3853.6
380402,0,0,0
387002,48,10.39,498.72
387004,418,10.4,4347.2
387008,46,14.03,645.38
387010,203,10.4,2111.2
387012,0,0,0
387014,72,14.81,1066.32
387016,131,17.46,2287.26
387017,238,14.03,3339.14
387018,0,0,0
387020,387,14.03,5429.61
387022,470,14.03,6594.1
387024,65,12.01,780.65
387100,0,0,0
387101,0,0,0
387102,0,0,0
387103,0,0,0
387104,0,0,0
